text,label
and if iconv's example is broken please file a bug,0
there's no &quot;left =&quot; on my version,0
"uh, am I crazy? *looks*",0
"hrm.. can't find it anymore, no idea :-/",0
how do I disable automounter?,0
svcadm disable [-t] autofs,0
"oxygene: I suspect that the iconv module always insists on the maximum possible output length or something, but I'm not really familiar with it",0
the -t is for if you only want it disabled for this instance and you want it to come up on next boot,0
heh... the gmail spam filter added one of j??rg schilly's postings to the SPAM folder,0
"<a href=""http://geekz.co.uk/lovesraymond/archive/mundane-name"">http://geekz.co.uk/lovesraymond/archive/mundane-name</a>",0
movement: thanks for your help. at least I know what the issue with that terminal is now and can work around :-),0
"Tpenta, thanks",0
:),0
does the new x2100 and x2200 have real LOM?,0
where do I permenantly set the hostname?,0
"nevermind, looks like only the x2200 does",0
skipp_OSX: /etc/nodename,0
aaaahhglllrrr,0
WHy on earth are people sending feedback for the binary tarballs to me instead of the ksh93-integration list ?,0
;-(,0
because they love you,0
because youre the BDFL of ksh93,0
BDFL == benevolent dictator for life,0
benevolent=?,0
google.com/search?q=define:benevolent,0
"richlowe, it doesn't exist, I assume i should create it",0
hi,0
hey,0
who r u ?,0
sara,0
nice name,0
how old r u ?,0
15,0
ok,0
im 19,0
that&apos;s cool,0
how you doin ?,0
pretty good and yourself,0
im fine,0
thnks,0
your welcome,0
what are you upto ?,0
club penguin,0
wow r u in a club now ?,0
totally,0
and u are 15 ??,0
lol,0
tehe,0
"really, how old r u ?",0
15,0
ok,0
yeah why,0
nvm,0
wat do u wanna talk abt ?,0
i dont care,0
Huyhong edited events/2009-07-25-dev-camp &quot;&quot; (+123) http://is.gd/1My9f,0
Huyhong edited events/2009-07-25-dev-camp &quot;&quot; (+1) http://is.gd/1MycP,0
"done generating project ideas, now we're voting on / signing-up for them",0
fd9ef1223e855714294498ebfde79f98: many ideas generated ?,0
"quite a few, yeah",0
fd9ef1223e855714294498ebfde79f98: good.,0
:),0
"why does duplicate hCard markup hurt, btw?",0
"is operator confused by it, or something else?",0
re http://spreadsheets.google.com/viewform?formkey=dERvcnQ4SlFsX0ZLQi1KOE8wbk5obUE6MA..,0
er re http://microformats.org/wiki/index.php?title=events/2009-07-25-dev-camp&amp;curid=6146&amp;diff=39862&amp;oldid=39859,0
Pseudowish edited events/2009-07-25-dev-camp &quot;&quot; (+128) http://is.gd/1Mz0x,0
Spiritquest edited User:Ket Majmudar &quot;&quot; (+224) http://is.gd/1MzjZ,0
Cweider edited events/2009-07-25-dev-camp &quot;/* participants */ &quot; (+248) http://is.gd/1MzSB,0
Repeatpenguin edited events/2009-07-25-dev-camp &quot;/* participants */ &quot; (+197) http://is.gd/1MBep,0
Repeatpenguin edited events/2009-07-25-dev-camp &quot;/* participants */ &quot; (-4) http://is.gd/1MBgi,0
We've chosen 9 projects--expect them to pop up on the wiki soon.,0
some really exciting stuff,0
"fd9ef1223e855714294498ebfde79f98: thanks, looking forward to read up on it",0
KuraFire edited events/2009-07-25-dev-camp &quot;Added CSS3 zen garden hack idea&quot; (+218) http://is.gd/1MCjN,0
Cweider edited events/2009-07-25-dev-camp &quot;/* projects */ &quot; (+33) http://is.gd/1MClo,0
EdwardOConnor edited events/2009-07-25-dev-camp &quot;/* projects */ added our project&quot; (+29) http://is.gd/1MCF2,0
"Beaulebens created events/2009-07-25-dev-camp/self-updating-address-book &quot;New page: == Self Updating Address Book ==  Basic Idea: an online address book/contact system, accessible via LDAP, which updates its records by periodically crawling/parsing URLs containing hCards....&quot; http://is.gd/1MCF5",0
EdwardOConnor created hcard-contact-autocompletion &quot;initial edit&quot; http://is.gd/1MCOU,0
"EdwardOConnor edited hcard-contact-autocompletion &quot;oh, mediawiki sytnax&quot; (+0) http://is.gd/1MCQl",0
rohit et al.: http://microformats.org/wiki/hcard-contact-autocompletion,0
Singpolyma edited events/2009-07-25-dev-camp &quot;/* hack ideas */ Added hcard2google&quot; (+80) http://is.gd/1MCUB,0
Cweider edited events/2009-07-25-dev-camp &quot;/* projects */ &quot; (+36) http://is.gd/1MCVl,0
Jessehammons edited events/2009-07-25-dev-camp &quot;/* projects */ &quot; (+28) http://is.gd/1MCX7,0
Cweider edited events/2009-07-25-dev-camp &quot;/* projects */ &quot; (+4) http://is.gd/1MCYv,0
"fd9ef1223e855714294498ebfde79f98: nice idea ... am thinking about implementing 2.0 / social username friend contacts in a site i'm working on right now as well, will be interested to see how this progresses, maybe pitch some ideas in.",0
KuraFire edited events/2009-07-25-dev-camp &quot;Specified CSS3 Zen Garden to Sunday&quot; (+15) http://is.gd/1MD1e,0
Tantek edited events/2009-07-25-dev-camp &quot;/* schedule */ add group photo&quot; (+16) http://is.gd/1MD5H,0
Yurylifshits edited events/2009-07-25-dev-camp &quot;/* hack ideas */ &quot; (+102) http://is.gd/1MDml,0
Yurylifshits edited events/2009-07-25-dev-camp &quot;/* hack ideas */ &quot; (+44) http://is.gd/1MDsL,0
MatthewLevine edited events/2009-07-25-dev-camp &quot;/* projects */ Added unified RSVP&quot; (+19) http://is.gd/1MDwc,0
Brian edited events/2009-07-25-dev-camp &quot;request for translations of the microformats cheatsheet&quot; (+405) http://is.gd/1MEdH,0
"Hixie, &quot;A Vocabulary for HTML and XHTML&quot; would be a good subtitle",0
or maybe &quot;A Vocabulary for (X)HTML&quot;,0
hrm. I'm faced with the dilemma of sorting a character encoding menu...,0
Sort it adaptively by frequency of use,0
I can't figure out any particular logic in the charset menus of the W3C Validator and Validome,0
3f2e2531201cfbf853f16f668132eaf2: everyone hated the rearranging MS Office menus,0
hmm. how about I put UTF-8 at the top. then UTF-16 has to be second,0
then I reverse sort alphabetically,0
Sort it non-adaptively by frequency of use?,0
Alphabetic is probably bad for ISO-8859-n vs ISO-8859-nn,0
I could resort those numerically non-reverse,0
How many items will be in the list?,0
34,0
"(I'm removing US-ASCII, because it is useless)",0
OK. Here's what I'll do,0
"I group them by family and sort the families Unicode, Windows, ISO, national",0
(Why is it useless? It doesn't sound unreasonable for someone to want to check that a document doesn't contain any funny characters at all),0
"b8810fee2f4a71f849f3f7409546d1d9, you could place the most common at the top (UTF-8, Win 1252, ISO-8859-1), then list all the remaining ones below",0
"f139aba52f9fa1394b4034a7954b2220: yes, that would be a possibility. However the Unicode, Windows, ISO, national looks pretty coherent",0
hmm. I wonder if Validator.nu has the charset name right with ISO logical Hebrew...,0
the menu is now here: http://about.validator.nu/file-temp/,0
zcorpan: there's now support for character encoding override,0
"b8810fee2f4a71f849f3f7409546d1d9, why are ISO-8859-10, -11, -12 and -14 missing?",0
f139aba52f9fa1394b4034a7954b2220: they either aren't registered with the IANA or Sun doesn't ship decoders,0
10 and 14 are listed here http://www.iana.org/assignments/character-sets 11 and 12 are missin,0
f139aba52f9fa1394b4034a7954b2220: 10 is Nordic and pointless. 11 is Thai and is has a different IANA name (in the menu),0
f139aba52f9fa1394b4034a7954b2220: 12 is non-existent,0
f139aba52f9fa1394b4034a7954b2220: 14 is most likely pointless,0
whereby pointless I mean that the standard offers too little benefit over another existing ISO-8859 family encoding and/or the encoding was standardized so late that UTF-8 makes more sense,0
"if fact, by that definition, -15 is pointless, too",0
New to QT - using qT 4 book (jsut got yestaerday: -)  I am getting errors about an unreferenced QTWidget callto `QGLWidget::~QGLWidget()',0
I see the inclides in my .h file but not sure what provieds GLWidget?,0
I assumed qt4-gui (running debian testing)  QT4,0
-I/usr/include/qt4/QtGui   &lt;this is in the produced makefile so not really sure why I am getting an unreferenced QGLwidget ...,0
"grendelson: In your .pro file, QT += opengl",0
I thikn I got it I found QGLWidget at  /usr/include/qt4/QtOpenGL/QGLWidget  but /usr/include/qt4/QtOpenGL is NOT in the Makefile as an include!,0
"ahigerd, checking",0
OK that seemed to get rid of that error - Now I'm getting the fool  undefined reference to `XF86VidModeGetModeLine' again - darn I though tI isntalled the needed headers,0
lol hey! i just woke up lol,0
hey lol i ordered the pizza,1
YAY!,0
im starvin lol,0
well it might be a while befor i get there but im pickin it up soon then headin down,1
okies lol,0
"cool,cant wait to see ya",1
lol me too,0
i made brownis last nite lol,0
yay! thats so cool,1
:D,0
thanx,1
lol yw,0
yeah i got home after 12 last nite,1
wow u have fun?,0
yah i did,1
but not as much fun as im gonna have today n tonite lol,1
awe lol,0
got the large supreme with pineapple for ya,1
oh yay! lol,0
i LUV it lol,0
"cool lol i know its ur favrite,they didnt have garlic butter tho",1
oh lol that sux,0
its k tho,0
"ok good,im all set,ill leave in a few to pick up the pizza then jump on the parkway n head down",1
okies :D,0
be carful greggy :D,0
i will colie dont worry,1
:),0
it should take like hour n 1/2 so im givin myself lotsa time but i got good directions,1
oh cool ok,0
lol i cant wait see u,0
i know me too !,1
lol,0
anything else u want me to bring,1
mmmm bring some snapple,0
ok what flavor,1
idk lol dont care,0
they still got peach?,0
"yeah they do,i dont know if they have big bottles or just small ones",1
ok,0
how many you want,1
like 2 for me lol,0
ok lol u got it,1
lol cool,0
anything else,1
just you :D,0
ok u know u got that,1
lol,0
n i got condoms too,1
oh ok lol,0
cool mom woud kill me,0
:P,0
lol i know dont worry probly kill me too,1
lol no thatd b dad,0
;),0
ok well im gonna go pick up the snapple n pizza and head down,1
okies cya soon!,0
im gonna go take shower,0
ok cya soon too,1
oh in case i gotta call u whats ur #,1
lol hold on lemme go p,0
ok,1
ok back lol,0
i had go re;;u bad,0
relly,0
i call u when i get outta shower caus it will show on caller id :(,0
n dads got that code thing,0
i dont wanna get in troubl,0
"ok i gotcha if i dont pick up just leave msg,ill see the # on id",1
okies,0
:),0
ok cya soon hon,1
cya!,0
yo,0
hi,0
as;,0
asl*,0
14 F,0
14 F,0
Canada,0
16 m,0
aus,0
sexy pics?,0
Maybe,0
msn?,0
"You want to see my pussy, is that it?",0
if u wanna show it ;),0
Well,0
I have shown it to strangers before ;),0
"I sometimes dont wear panties, and put on a short skirt....",0
i have shown my dick to others too ;),0
I like to bend over and give guys a nice view ;P,0
u should show me,0
do you liek younger girls?,0
kinda,0
can i see?,0
I&apos;m pretty young &lt;3,0
do u have msn or yahoo or anythin,0
yea its ok lol,0
ur not much younger than me,0
u still there cutie?,0
guess not :(,0
yo,0
email?,0
"Hello, i want to be an intermediate in communication between a machine on the network and a router, eg. machine &lt;&gt; me &lt;&gt; router, me is a linux box, how do i do that ?",0
buy two network cards?,0
heh.,0
other than that ?,0
is that like u being the gateway for the end computer?,0
and the router being the gateway for you?,0
Yes.,0
or wouldnt ur computer just act as another router?,0
could u just install smoothwall or something on it,0
and just treat it like another hop in the chain?,0
catalytic: what do you mean,0
well,0
machine &lt;&gt; me &lt;&gt; router,0
is a bit like,0
machine &lt;&gt; machine &lt;&gt; machine &lt;&gt; router,0
bridging with only one interface,0
you could be anyone of them,0
like an external loopback?,0
whats the point?,0
dont you have enough network cable ? :),0
heh.,0
i want to run some programs for the traffic.,0
"strong firewall, ids, etc..",0
catalytic: so how do i do it ?,0
"<a href=""http://www.smoothwall.org/"">http://www.smoothwall.org/</a> ?",0
catalytic: That's a firewall ?,0
catalytic: Or a front to iptables ?,0
"i<a href=""http://en.wikipedia.org/wiki/SmoothWall"">http://en.wikipedia.org/wiki/SmoothWall</a>",0
how would that solve my problem tho ?,0
Im just trying to offer a suggestion,0
im not 100% sure of exactly what you want to do,0
sorry if its no help,0
no heh,0
thanks a lot,0
:D,0
I have a catalyst 4507 switch that i just configured. Currently connected to a another switch via fiber. Everything is working ok. All ports are assigned to vlan1 after setting the default gateway I was able to use the ports. Now I want to be able to create vlans on the switch. My goal is to create 3 vlans and move ports into them. However when doing so I loose the ability of communicating with ports when outside of the vlan.,0
Is this expected,0
yes.,0
"traffic must be routed between VLANs.  your switch can do it, but then it becomes a router.  to accomplish this, create a VLAN interface for each vlan ('interface Vlan 2') and assign it an IP address.  then use this address as the default gateway for hosts on that VLAN.",0
Catfive: after assining the vlan interface to an ip do I have to do anything with ip routing?,0
"you can configure 'no shutdown' on the VLAN interface and 'ip routing' globally, just to make sure things are enabled.",0
Catfive: so it is necessary to use the ip rotuing option globally,0
&quot;an&quot; before acronyms?,0
um,0
a ntp server is correct,0
an if the following word starts with a vowel,0
just found something that says if you spell acronym such as in AN NSA representative you should use AN,0
sometimes it should be an in that case,0
it's kinda weird,0
or A NASA representative if you pronounce the word,0
english is so much harder than other languages!,0
:P,0
english is way easier than french or german,0
"Kev: well, depends",0
"if the first letter is pronounced with a leading vowel sound, use 'an'. like an NTP server syncing to a PBX.",0
Salut les gars,0
I mean,0
afternoon,0
salut :p,0
hey,0
Hi,0
18 m,0
whats ya name?,0
What&apos;s your ?,0
Rukia Kuchiki :),0
Wow,0
What the jell,0
Are you from india or indonesia,0
no I&apos;m Japanese,0
Ah lol,0
Konichiwa,0
I&apos;m also a shinigami,0
:),0
Wtf,0
I&apos;m a soul reaper that fights hollows :),0
look me up i&apos;m quite famous,0
I see nothing,0
i&apos;m from a company called bleach,0
go images,0
im there,0
:),0
No thx,0
no trust me,0
I think you&apos;re just stupid,0
"hey, i&apos;m jay",0
hey whatsupp? im Ash,0
how are youu?,0
"pretty awesome actually, just got in from the bar",0
havin a glass of wine just chillin,0
u?,0
haha i&apos;m jealous! that won&apos;t be me till the weekend,0
this was my weekend.. gotta go back to work for 8 days straight tomo,0
ouchhh. no fun. where are you from?,0
